dataset,project,path,version,codeLine,statement,varTotal,optTotal,array,bracketDepth,bracketTotal,keywordTotal,methodTotal,typeTotal,logic,lengthEle,lengthWord,depth,suspicious,accuracy
defect4j,math,org/apache/commons/math3/optimization/fitting/PolynomialFitter,13,63,"        super(optimizer);
",2,0,0,1,2,0,0,0,0,2,17,4,0.20000,0
defect4j,math,org/apache/commons/math3/optimization/fitting/PolynomialFitter,13,64,"        degree = -1; // To avoid compilation error until the instance variable is removed.
",2,0,0,0,0,0,0,0,0,4,82,4,0.20000,0
defect4j,math,org/apache/commons/math3/optimization/fitting/PolynomialFitter,13,65,"    }
",0,0,0,0,1,0,0,0,0,0,1,3,0.20000,0
defect4j,math,org/apache/commons/math3/optimization/fitting/PolynomialFitter,13,110,"        return fit(new PolynomialFunction.Parametric(), guess);
",4,0,0,2,4,1,4,0,0,8,55,5,0.20000,0
defect4j,math,org/apache/commons/math3/analysis/polynomials/PolynomialFunction,13,69,"        super();
",0,0,0,1,2,0,0,0,0,0,8,3,0.20000,0
defect4j,math,org/apache/commons/math3/analysis/polynomials/PolynomialFunction,13,70,"        MathUtils.checkNotNull(c);
",0,0,0,1,2,0,6,0,0,6,26,5,0.20000,0
defect4j,math,org/apache/commons/math3/analysis/polynomials/PolynomialFunction,13,71,"        int n = c.length;
",6,0,0,0,0,0,0,0,0,6,17,5,0.20000,0
defect4j,math,org/apache/commons/math3/analysis/polynomials/PolynomialFunction,13,72,"        if (n == 0) {
",2,1,0,1,3,0,0,0,0,3,13,4,0.20000,0
defect4j,math,org/apache/commons/math3/analysis/polynomials/PolynomialFunction,13,75,"        while ((n > 1) && (c[n - 1] == 0)) {
",4,4,1,4,9,0,0,0,0,10,36,4,0.20000,0
defect4j,math,org/apache/commons/math3/analysis/polynomials/PolynomialFunction,13,78,"        this.coefficients = new double[n];
",2,0,1,1,2,0,0,0,0,5,34,4,0.20000,0
defect4j,math,org/apache/commons/math3/analysis/polynomials/PolynomialFunction,13,79,"        System.arraycopy(c, 0, this.coefficients, 0, n);
",2,0,0,1,2,0,8,0,0,10,48,5,0.20000,0
defect4j,math,org/apache/commons/math3/analysis/polynomials/PolynomialFunction,13,80,"    }
",0,0,0,0,1,0,0,0,0,0,1,3,0.20000,0
defect4j,math,org/apache/commons/math3/analysis/polynomials/PolynomialFunction,13,94,"       return evaluate(coefficients, x);
",0,0,0,1,2,1,6,0,0,6,33,5,0.20000,0
defect4j,math,org/apache/commons/math3/analysis/polynomials/PolynomialFunction,13,395,"    public static class Parametric implements ParametricUnivariateFunction {
",2,0,0,0,1,2,0,2,0,6,72,2,0.12500,0
