project_path,version,lines,statement,suspicious,faulty,predict,miss_line
org/apache/commons/lang3/text/StrMatcher,23,216,        super();,0.25,0,1,0
org/apache/commons/lang3/text/StrMatcher,23,217,    },0.25,0,1,0
org/apache/commons/lang3/text/StrMatcher,23,37,"    private static final StrMatcher COMMA_MATCHER = new CharMatcher(',');",0.25,0,0,0
org/apache/commons/lang3/text/StrMatcher,23,41,    private static final StrMatcher TAB_MATCHER = new CharMatcher('\t');,0.25,0,0,0
org/apache/commons/lang3/text/StrMatcher,23,45,    private static final StrMatcher SPACE_MATCHER = new CharMatcher(' ');,0.25,0,0,0
org/apache/commons/lang3/text/StrMatcher,23,50,"    private static final StrMatcher SPLIT_MATCHER = new CharSetMatcher("" \t\n\r\f"".toCharArray());",0.25,0,0,0
org/apache/commons/lang3/text/StrMatcher,23,54,    private static final StrMatcher TRIM_MATCHER = new TrimMatcher();,0.25,0,0,0
org/apache/commons/lang3/text/StrMatcher,23,58,    private static final StrMatcher SINGLE_QUOTE_MATCHER = new CharMatcher('\'');,0.25,0,0,0
org/apache/commons/lang3/text/StrMatcher,23,62,"    private static final StrMatcher DOUBLE_QUOTE_MATCHER = new CharMatcher('""');",0.25,0,1,0
org/apache/commons/lang3/text/StrMatcher,23,66,"    private static final StrMatcher QUOTE_MATCHER = new CharSetMatcher(""'\"""".toCharArray());",0.25,0,0,0
org/apache/commons/lang3/text/StrMatcher,23,70,    private static final StrMatcher NONE_MATCHER = new NoMatcher();,0.25,0,1,0
org/apache/commons/lang3/text/StrMatcher,23,108,        return SPLIT_MATCHER;,0.25,0,0,0
org/apache/commons/lang3/text/StrMatcher,23,267,"        return isMatch(buffer, pos, 0, buffer.length);",0.25,0,1,0
org/apache/commons/lang3/text/StrMatcher,23,417,            super();,0.25,0,1,0
org/apache/commons/lang3/text/StrMatcher,23,418,        },0.25,0,1,0
org/apache/commons/lang3/text/StrMatcher,23,389,            super();,0.25,0,1,0
org/apache/commons/lang3/text/StrMatcher,23,390,        },0.25,0,1,0
org/apache/commons/lang3/text/StrMatcher,23,318,            super();,0.25,0,1,0
org/apache/commons/lang3/text/StrMatcher,23,319,            this.ch = ch;,0.25,0,1,0
org/apache/commons/lang3/text/StrMatcher,23,320,        },0.25,0,1,0
org/apache/commons/lang3/text/StrMatcher,23,284,            super();,0.25,0,1,0
org/apache/commons/lang3/text/StrMatcher,23,285,            this.chars = chars.clone();,0.25,0,1,0
