project_path,version,lines,statement,suspicious,faulty,predict,miss_line
org/apache/commons/math/analysis/solvers/RegulaFalsiSolver,51,43,"        super(DEFAULT_ABSOLUTE_ACCURACY, Method.REGULA_FALSI);",0.125,0,1,0
org/apache/commons/math/analysis/solvers/RegulaFalsiSolver,51,44,    },0.125,0,1,0
org/apache/commons/math/analysis/solvers/BaseSecantSolver,51,124,"        return solve(maxEval, f, min, max, startValue, AllowedSolution.ANY_SIDE);",0.08333,0,-1,0
org/apache/commons/math/analysis/solvers/BaseSecantSolver,51,199,                switch (allowed) {,0.04762,1,-1,1
org/apache/commons/math/analysis/solvers/BaseSecantSolver,51,178,                switch (method) {,0.04762,0,-1,0
org/apache/commons/math/analysis/solvers/BaseSecantSolver,51,171,            if (f1 * fx < 0) {,0.04762,0,-1,0
org/apache/commons/math/analysis/solvers/BaseSecantSolver,51,174,                x0 = x1;,0.04762,0,-1,0
org/apache/commons/math/analysis/solvers/BaseSecantSolver,51,175,                f0 = f1;,0.04762,0,-1,0
org/apache/commons/math/analysis/solvers/BaseSecantSolver,51,176,                inverted = !inverted;,0.04762,0,-1,0
org/apache/commons/math/analysis/solvers/BaseSecantSolver,51,178,                switch (method) {,0.04762,0,-1,0
org/apache/commons/math/analysis/solvers/BaseSecantSolver,51,192,            x1 = x;,0.04762,1,-1,1
org/apache/commons/math/analysis/solvers/BaseSecantSolver,51,193,            f1 = fx;,0.04762,1,-1,1
org/apache/commons/math/analysis/solvers/BaseSecantSolver,51,198,            if (FastMath.abs(f1) <= ftol) {,0.04762,0,-1,0
org/apache/commons/math/analysis/solvers/BaseSecantSolver,51,229,"            if (FastMath.abs(x1 - x0) < FastMath.max(rtol * FastMath.abs(x1),",0.04762,0,-1,0
org/apache/commons/math/analysis/solvers/BaseSecantSolver,51,246,        },0.04762,0,-1,0
org/apache/commons/math/analysis/solvers/BaseAbstractUnivariateRealSolver,51,195,"        return solve(maxEval, f, min, max, min + 0.5 * (max - min));",0.04762,0,-1,0
org/apache/commons/math/analysis/solvers/BaseSecantSolver,51,68,        super(absoluteAccuracy);,0.04167,0,-1,0
org/apache/commons/math/analysis/solvers/BaseSecantSolver,51,69,        this.allowed = AllowedSolution.ANY_SIDE;,0.04167,0,-1,0
org/apache/commons/math/analysis/solvers/BaseSecantSolver,51,70,        this.method = method;,0.04167,0,-1,0
org/apache/commons/math/analysis/solvers/BaseSecantSolver,51,71,    },0.04167,0,-1,0
org/apache/commons/math/analysis/solvers/BaseSecantSolver,51,149,        final double ftol = getFunctionValueAccuracy();,0.04,0,-1,0
org/apache/commons/math/analysis/solvers/BaseSecantSolver,51,150,        final double atol = getAbsoluteAccuracy();,0.04,0,-1,0
org/apache/commons/math/analysis/solvers/BaseSecantSolver,51,151,        final double rtol = getRelativeAccuracy();,0.04,0,-1,0
org/apache/commons/math/analysis/solvers/BaseSecantSolver,51,155,        boolean inverted = false;,0.04,0,-1,0
org/apache/commons/math/analysis/solvers/BaseSecantSolver,51,160,            final double x = x1 - ((f1 * (x1 - x0)) / (f1 - f0));,0.04,0,-1,0
org/apache/commons/math/analysis/solvers/BaseSecantSolver,51,161,            final double fx = computeObjectiveValue(x);,0.04,0,-1,0
