project_path,version,lines,statement,suspicious,faulty,predict,miss_line
org/apache/commons/math/analysis/solvers/BaseSecantSolver,50,239,                    return x1;,0.2,0,1,0
org/apache/commons/math/analysis/solvers/BaseSecantSolver,50,187,                    if (x == x1) {,0.16667,1,-1,0
org/apache/commons/math/analysis/solvers/RegulaFalsiSolver,50,43,"        super(DEFAULT_ABSOLUTE_ACCURACY, Method.REGULA_FALSI);",0.125,0,-1,0
org/apache/commons/math/analysis/solvers/RegulaFalsiSolver,50,44,    },0.125,0,-1,0
org/apache/commons/math/analysis/solvers/BaseSecantSolver,50,124,"        return solve(maxEval, f, min, max, startValue, AllowedSolution.ANY_SIDE);",0.08333,0,-1,0
org/apache/commons/math/analysis/solvers/BaseSecantSolver,50,237,                switch (allowed) {,0.05,0,-1,0
org/apache/commons/math/analysis/solvers/BaseAbstractUnivariateRealSolver,50,195,"        return solve(maxEval, f, min, max, min + 0.5 * (max - min));",0.04762,0,-1,0
org/apache/commons/math/analysis/solvers/BaseSecantSolver,50,205,                switch (allowed) {,0.04762,0,-1,0
org/apache/commons/math/analysis/solvers/BaseSecantSolver,50,178,                switch (method) {,0.04762,0,-1,0
org/apache/commons/math/analysis/solvers/BaseSecantSolver,50,171,            if (f1 * fx < 0) {,0.04762,0,-1,0
org/apache/commons/math/analysis/solvers/BaseSecantSolver,50,174,                x0 = x1;,0.04762,0,-1,0
org/apache/commons/math/analysis/solvers/BaseSecantSolver,50,175,                f0 = f1;,0.04762,0,-1,0
org/apache/commons/math/analysis/solvers/BaseSecantSolver,50,176,                inverted = !inverted;,0.04762,0,-1,0
org/apache/commons/math/analysis/solvers/BaseSecantSolver,50,178,                switch (method) {,0.04762,0,-1,0
org/apache/commons/math/analysis/solvers/BaseSecantSolver,50,198,            x1 = x;,0.04762,0,-1,0
org/apache/commons/math/analysis/solvers/BaseSecantSolver,50,199,            f1 = fx;,0.04762,0,-1,0
org/apache/commons/math/analysis/solvers/BaseSecantSolver,50,204,            if (FastMath.abs(f1) <= ftol) {,0.04762,0,-1,0
org/apache/commons/math/analysis/solvers/BaseSecantSolver,50,235,"            if (FastMath.abs(x1 - x0) < FastMath.max(rtol * FastMath.abs(x1),",0.04762,0,-1,0
org/apache/commons/math/analysis/solvers/BaseSecantSolver,50,252,        },0.04762,0,-1,0
org/apache/commons/math/analysis/solvers/BaseSecantSolver,50,68,        super(absoluteAccuracy);,0.04167,0,-1,0
org/apache/commons/math/analysis/solvers/BaseSecantSolver,50,69,        this.allowed = AllowedSolution.ANY_SIDE;,0.04167,0,-1,0
org/apache/commons/math/analysis/solvers/BaseSecantSolver,50,70,        this.method = method;,0.04167,0,-1,0
org/apache/commons/math/analysis/solvers/BaseSecantSolver,50,71,    },0.04167,0,-1,0
org/apache/commons/math/analysis/solvers/BaseSecantSolver,50,149,        final double ftol = getFunctionValueAccuracy();,0.04,0,-1,0
org/apache/commons/math/analysis/solvers/BaseSecantSolver,50,150,        final double atol = getAbsoluteAccuracy();,0.04,0,-1,0
org/apache/commons/math/analysis/solvers/BaseSecantSolver,50,151,        final double rtol = getRelativeAccuracy();,0.04,0,-1,0
org/apache/commons/math/analysis/solvers/BaseSecantSolver,50,155,        boolean inverted = false;,0.04,0,-1,0
org/apache/commons/math/analysis/solvers/BaseSecantSolver,50,160,            final double x = x1 - ((f1 * (x1 - x0)) / (f1 - f0));,0.04,0,-1,0
org/apache/commons/math/analysis/solvers/BaseSecantSolver,50,161,            final double fx = computeObjectiveValue(x);,0.04,0,-1,0
org/apache/commons/math/analysis/solvers/BaseSecantSolver,50,166,            if (fx == 0.0) {,0.04,0,-1,0
