project_path,version,lines,statement,suspicious,faulty,predict,miss_line
org/apache/commons/math/util/MathUtils,94,430,            u /= 2;,0.05,0,1,0
org/apache/commons/math/util/MathUtils,94,431,            v /= 2;,0.05,0,1,0
org/apache/commons/math/util/MathUtils,94,432,            k++; // cast out twos.,0.05,0,1,0
org/apache/commons/math/util/MathUtils,94,450,                u = -t;,0.03448,0,-1,0
org/apache/commons/math/util/MathUtils,94,446,                t /= 2; // cast out twos,0.0303,0,-1,0
org/apache/commons/math/util/MathUtils,94,412,        if (u * v == 0) {,0.02222,1,-1,0
org/apache/commons/math/util/MathUtils,94,413,            return (Math.abs(u) + Math.abs(v));,0.02222,0,-1,0
org/apache/commons/math/util/MathUtils,94,420,        if (u > 0) {,0.02222,0,-1,0
org/apache/commons/math/util/MathUtils,94,421,            u = -u;,0.02222,0,-1,0
org/apache/commons/math/util/MathUtils,94,423,        if (v > 0) {,0.02222,0,-1,0
org/apache/commons/math/util/MathUtils,94,424,            v = -v;,0.02222,0,-1,0
org/apache/commons/math/util/MathUtils,94,427,        int k = 0;,0.02222,0,-1,0
org/apache/commons/math/util/MathUtils,94,428,        while ((u & 1) == 0 && (v & 1) == 0 && k < 31) { // while u and v are,0.02222,0,-1,0
org/apache/commons/math/util/MathUtils,94,434,        if (k == 31) {,0.02222,0,-1,0
org/apache/commons/math/util/MathUtils,94,439,        int t = ((u & 1) == 1) ? v : -(u / 2)/* B3 */;,0.02222,0,-1,0
org/apache/commons/math/util/MathUtils,94,445,            while ((t & 1) == 0) { // while t is even..,0.02222,0,-1,0
org/apache/commons/math/util/MathUtils,94,449,            if (t > 0) {,0.02222,0,-1,0
org/apache/commons/math/util/MathUtils,94,452,                v = t;,0.02222,0,-1,0
org/apache/commons/math/util/MathUtils,94,455,            t = (v - u) / 2;,0.02222,0,-1,0
org/apache/commons/math/util/MathUtils,94,458,        } while (t != 0);,0.02222,0,-1,0
org/apache/commons/math/util/MathUtils,94,459,        return -u * (1 << k); // gcd is u*2^k,0.02222,0,-1,0
org/apache/commons/math/util/MathUtils,94,63,        super();,0.0,0,-1,0
org/apache/commons/math/util/MathUtils,94,64,    },0.0,0,-1,0
org/apache/commons/math/util/MathUtils,94,77,        long s = (long)x + (long)y;,0.0,0,-1,0
org/apache/commons/math/util/MathUtils,94,78,        if (s < Integer.MIN_VALUE || s > Integer.MAX_VALUE) {,0.0,0,-1,0
org/apache/commons/math/util/MathUtils,94,79,"            throw new ArithmeticException(""overflow: add"");",0.0,0,-1,0
org/apache/commons/math/util/MathUtils,94,81,        return (int)s;,0.0,0,-1,0
org/apache/commons/math/util/MathUtils,94,95,"        return addAndCheck(a, b, ""overflow: add"");",0.0,0,-1,0
org/apache/commons/math/util/MathUtils,94,111,        if (a > b) {,0.0,0,-1,0
org/apache/commons/math/util/MathUtils,94,113,"            ret = addAndCheck(b, a, msg);",0.0,0,-1,0
org/apache/commons/math/util/MathUtils,94,117,            if (a < 0) {,0.0,0,-1,0
org/apache/commons/math/util/MathUtils,94,118,                if (b < 0) {,0.0,0,-1,0
org/apache/commons/math/util/MathUtils,94,120,                    if (Long.MIN_VALUE - b <= a) {,0.0,0,-1,0
org/apache/commons/math/util/MathUtils,94,121,                        ret = a + b;,0.0,0,-1,0
org/apache/commons/math/util/MathUtils,94,123,                        throw new ArithmeticException(msg);,0.0,0,-1,0
org/apache/commons/math/util/MathUtils,94,127,                    ret = a + b;,0.0,0,-1,0
org/apache/commons/math/util/MathUtils,94,134,                if (a <= Long.MAX_VALUE - b) {,0.0,0,-1,0
org/apache/commons/math/util/MathUtils,94,135,                    ret = a + b;,0.0,0,-1,0
org/apache/commons/math/util/MathUtils,94,137,                    throw new ArithmeticException(msg);,0.0,0,-1,0
org/apache/commons/math/util/MathUtils,94,141,        return ret;,0.0,0,-1,0
org/apache/commons/math/util/MathUtils,94,171,        if (n < k) {,0.0,0,-1,0
org/apache/commons/math/util/MathUtils,94,172,            throw new IllegalArgumentException(,0.0,0,-1,0
org/apache/commons/math/util/MathUtils,94,175,        if (n < 0) {,0.0,0,-1,0
org/apache/commons/math/util/MathUtils,94,176,            throw new IllegalArgumentException(,0.0,0,-1,0
org/apache/commons/math/util/MathUtils,94,179,        if ((n == k) || (k == 0)) {,0.0,0,-1,0
org/apache/commons/math/util/MathUtils,94,180,            return 1;,0.0,0,-1,0
org/apache/commons/math/util/MathUtils,94,182,        if ((k == 1) || (k == n - 1)) {,0.0,0,-1,0
org/apache/commons/math/util/MathUtils,94,183,            return n;,0.0,0,-1,0
org/apache/commons/math/util/MathUtils,94,186,"        long result = Math.round(binomialCoefficientDouble(n, k));",0.0,0,-1,0
org/apache/commons/math/util/MathUtils,94,187,        if (result == Long.MAX_VALUE) {,0.0,0,-1,0
org/apache/commons/math/util/MathUtils,94,188,            throw new ArithmeticException(,0.0,0,-1,0
org/apache/commons/math/util/MathUtils,94,191,        return result;,0.0,0,-1,0
org/apache/commons/math/util/MathUtils,94,217,"        return Math.floor(Math.exp(binomialCoefficientLog(n, k)) + 0.5);",0.0,0,-1,0
