project_path,version,lines,statement,suspicious,faulty,predict,miss_line,predictions0,predictions1
org/apache/commons/math/linear/SingularValueDecompositionImpl,76,143,            --p;,4.0,0,,0,0.19653397641840256,0.8034660235815974
org/apache/commons/math/linear/SingularValueDecompositionImpl,76,283,        if (cachedVt == null) {,2.0,1,-1,1
org/apache/commons/math/linear/SingularValueDecompositionImpl,76,284,            cachedVt = getV().transpose();,2.0,1,-1,1
org/apache/commons/math/linear/SingularValueDecompositionImpl,76,288,        return cachedVt;,2.0,1,-1,1
org/apache/commons/math/linear/SingularValueDecompositionImpl,76,182,                    wData[i] = new double[p];,0.8,0,-1,0
org/apache/commons/math/linear/SingularValueDecompositionImpl,76,217,        if (cachedS == null) {,0.8,0,-1,0
org/apache/commons/math/linear/SingularValueDecompositionImpl,76,220,            cachedS = MatrixUtils.createRealDiagonalMatrix(singularValues);,0.8,0,-1,0
org/apache/commons/math/linear/SingularValueDecompositionImpl,76,223,        return cachedS;,0.8,0,-1,0
org/apache/commons/math/linear/MatrixUtils,76,202,"        final RealMatrix m = createRealMatrix(diagonal.length, diagonal.length);",0.8,0,-1,0
org/apache/commons/math/linear/MatrixUtils,76,203,        for (int i = 0; i < diagonal.length; ++i) {,0.8,0,-1,0
org/apache/commons/math/linear/MatrixUtils,76,204,"            m.setEntry(i, i, diagonal[i]);",0.8,0,-1,0
org/apache/commons/math/linear/MatrixUtils,76,206,        return m;,0.8,0,-1,0
org/apache/commons/math/linear/DefaultRealMatrixPreservingVisitor,76,30,public class DefaultRealMatrixPreservingVisitor implements RealMatrixPreservingVisitor {,0.5,0,-1,0
org/apache/commons/math/linear/DefaultRealMatrixPreservingVisitor,76,35,    },0.5,0,-1,0
org/apache/commons/math/linear/DefaultRealMatrixPreservingVisitor,76,44,        return 0;,0.5,0,-1,0
org/apache/commons/math/linear/AbstractRealMatrix,76,195,        return walkInColumnOrder(new RealMatrixPreservingVisitor() {,0.5,0,-1,0
org/apache/commons/math/linear/AbstractRealMatrix,76,603,        final int nRows = getRowDimension();,0.5,0,-1,0
org/apache/commons/math/linear/AbstractRealMatrix,76,604,        final int nCols = getColumnDimension();,0.5,0,-1,0
org/apache/commons/math/linear/AbstractRealMatrix,76,605,"        final RealMatrix out = createMatrix(nCols, nRows);",0.5,0,-1,0
org/apache/commons/math/linear/AbstractRealMatrix,76,606,        walkInOptimizedOrder(new DefaultRealMatrixPreservingVisitor() {,0.5,0,-1,0
org/apache/commons/math/linear/AbstractRealMatrix,76,616,        return out;,0.5,0,-1,0
org/apache/commons/math/linear/AbstractRealMatrix,76,919,        return walkInRowOrder(visitor);,0.5,0,-1,0
org/apache/commons/math/linear/AbstractRealMatrix,76,195,        return walkInColumnOrder(new RealMatrixPreservingVisitor() {,0.5,0,-1,0
org/apache/commons/math/linear/AbstractRealMatrix,76,210,                this.endRow = endRow;,0.5,0,-1,0
org/apache/commons/math/linear/AbstractRealMatrix,76,211,                columnSum   = 0;,0.5,0,-1,0
org/apache/commons/math/linear/AbstractRealMatrix,76,212,                maxColSum   = 0;,0.5,0,-1,0
org/apache/commons/math/linear/AbstractRealMatrix,76,213,            },0.5,0,-1,0
org/apache/commons/math/linear/AbstractRealMatrix,76,217,                columnSum += Math.abs(value);,0.5,0,-1,0
org/apache/commons/math/linear/AbstractRealMatrix,76,218,                if (row == endRow) {,0.5,0,-1,0
