project_path,version,lines,statement,suspicious,faulty,predict,miss_line
org/apache/commons/math/stat/inference/ChiSquareTestImpl,102,367,        for (int i = 0; i < in.length; i ++) {,6.0,0,1,0
org/apache/commons/math/stat/inference/ChiSquareTestImpl,102,368,            if (in[i] < 0) {,6.0,0,0,0
org/apache/commons/math/stat/inference/ChiSquareTestImpl,102,372,        return true;,6.0,0,0,0
org/apache/commons/math/distribution/GammaDistributionImpl,102,72,        if (x <= 0.0) {,3.6,0,-1,0
org/apache/commons/math/distribution/GammaDistributionImpl,102,75,"            ret = Gamma.regularizedGammaP(getAlpha(), x / getBeta());",3.6,0,-1,0
org/apache/commons/math/distribution/GammaDistributionImpl,102,78,        return ret;,3.6,0,-1,0
org/apache/commons/math/distribution/GammaDistributionImpl,102,122,        return alpha;,3.6,0,-1,0
org/apache/commons/math/distribution/GammaDistributionImpl,102,142,        return beta;,3.6,0,-1,0
org/apache/commons/math/distribution/ChiSquaredDistributionImpl,102,82,        return getGamma().cumulativeProbability(x);,3.6,0,-1,0
org/apache/commons/math/special/Gamma,102,120,"        return regularizedGammaP(a, x, DEFAULT_EPSILON, Integer.MAX_VALUE);",3.6,0,-1,0
org/apache/commons/math/special/Gamma,102,158,        if (Double.isNaN(a) || Double.isNaN(x) || (a <= 0.0) || (x < 0.0)) {,3.6,0,-1,0
org/apache/commons/math/special/Gamma,102,160,        } else if (x == 0.0) {,3.6,0,-1,0
org/apache/commons/math/special/Gamma,102,162,        } else if (a >= 1.0 && x > a) {,3.6,0,-1,0
org/apache/commons/math/special/Gamma,102,186,        return ret;,3.6,0,-1,0
org/apache/commons/math/special/Gamma,102,40,    private static double[] lanczos =,1.63636,0,-1,0
org/apache/commons/math/special/Gamma,102,60,    private static final double HALF_LOG_2_PI = 0.5 * Math.log(2.0 * Math.PI);,1.63636,0,-1,0
org/apache/commons/math/special/Gamma,102,90,        if (Double.isNaN(x) || (x <= 0.0)) {,1.63636,0,-1,0
org/apache/commons/math/special/Gamma,102,93,            double g = 607.0 / 128.0;,1.63636,0,-1,0
org/apache/commons/math/special/Gamma,102,95,            double sum = 0.0;,1.63636,0,-1,0
org/apache/commons/math/special/Gamma,102,96,            for (int i = lanczos.length - 1; i > 0; --i) {,1.63636,0,-1,0
org/apache/commons/math/special/Gamma,102,97,                sum = sum + (lanczos[i] / (x + i));,1.63636,0,-1,0
org/apache/commons/math/special/Gamma,102,99,            sum = sum + lanczos[0];,1.63636,0,-1,0
org/apache/commons/math/special/Gamma,102,101,            double tmp = x + g + .5;,1.63636,0,-1,0
org/apache/commons/math/special/Gamma,102,102,            ret = ((x + .5) * Math.log(tmp)) - tmp +,1.63636,0,-1,0
org/apache/commons/math/special/Gamma,102,106,        return ret;,1.63636,0,-1,0
org/apache/commons/math/distribution/AbstractContinuousDistribution,102,45,        super();,1.5,0,-1,0
org/apache/commons/math/distribution/AbstractContinuousDistribution,102,46,    },1.5,0,-1,0
org/apache/commons/math/distribution/AbstractDistribution,102,38,        super();,1.5,0,-1,0
org/apache/commons/math/distribution/AbstractDistribution,102,39,    },1.5,0,-1,0
org/apache/commons/math/distribution/GammaDistributionImpl,102,47,        super();,1.5,0,-1,0
org/apache/commons/math/distribution/GammaDistributionImpl,102,48,        setAlpha(alpha);,1.5,0,-1,0
org/apache/commons/math/distribution/GammaDistributionImpl,102,49,        setBeta(beta);,1.5,0,-1,0
org/apache/commons/math/distribution/GammaDistributionImpl,102,50,    },1.5,0,-1,0
org/apache/commons/math/distribution/GammaDistributionImpl,102,111,        if (alpha <= 0.0) {,1.5,0,-1,0
org/apache/commons/math/distribution/GammaDistributionImpl,102,114,        this.alpha = alpha;,1.5,0,-1,0
org/apache/commons/math/distribution/GammaDistributionImpl,102,115,    },1.5,0,-1,0
org/apache/commons/math/distribution/GammaDistributionImpl,102,131,        if (beta <= 0.0) {,1.5,0,-1,0
org/apache/commons/math/distribution/GammaDistributionImpl,102,134,        this.beta = beta;,1.5,0,-1,0
org/apache/commons/math/distribution/GammaDistributionImpl,102,135,    },1.5,0,-1,0
org/apache/commons/math/distribution/ChiSquaredDistributionImpl,102,43,"        this(df, new GammaDistributionImpl(df / 2.0, 2.0));",1.5,0,-1,0
org/apache/commons/math/distribution/ChiSquaredDistributionImpl,102,44,    },1.5,0,-1,0
org/apache/commons/math/distribution/ChiSquaredDistributionImpl,102,53,        super();,1.5,0,-1,0
org/apache/commons/math/distribution/ChiSquaredDistributionImpl,102,54,        setGamma(g);,1.5,0,-1,0
org/apache/commons/math/distribution/ChiSquaredDistributionImpl,102,55,        setDegreesOfFreedom(df);,1.5,0,-1,0
