dataset,project,path,version,codeLine,statement,varTotal,optTotal,array,bracketDepth,bracketTotal,keywordTotal,methodTotal,typeTotal,logic,lengthEle,lengthWord,depth,suspicious,accuracy
defect4j,mockito,org/mockito/internal/stubbing/defaultanswers/ReturnsEmptyValues,24,76,"            return 1;
",0,0,0,0,0,1,0,0,0,0,9,3,1.00000,1
defect4j,mockito,org/mockito/internal/stubbing/OngoingStubbingImpl,24,43,"        return invocationContainerImpl.getInvocations();
",0,0,0,1,2,1,4,0,0,4,48,5,0.04545,0
defect4j,mockito,org/mockito/internal/MockitoCore,24,164,"        OngoingStubbingImpl ongoingStubbing = ((OngoingStubbingImpl) mockingProgress.pullOngoingStubbing());
",2,0,0,3,6,0,4,4,0,10,100,4,0.04545,0
defect4j,mockito,org/mockito/internal/MockitoCore,24,165,"        List<Invocation> allInvocations = ongoingStubbing.getRegisteredInvocations();
",2,0,0,1,2,0,4,4,0,10,77,4,0.04545,0
defect4j,mockito,org/mockito/internal/MockitoCore,24,166,"        return allInvocations.get(allInvocations.size()-1);
",0,1,0,2,4,1,8,0,0,9,51,5,0.04545,0
defect4j,mockito,org/mockito/internal/creation/jmock/ClassImposterizer,24,80,"            constructor.setAccessible(accessible);
",0,0,0,1,2,0,6,0,0,6,38,7,0.01465,0
defect4j,mockito,org/mockito/internal/creation/jmock/ClassImposterizer,24,103,"            enhancer.setSuperclass(mockedType);
",0,0,0,1,2,0,6,0,0,6,35,7,0.01465,0
defect4j,mockito,org/mockito/internal/creation/jmock/ClassImposterizer,24,104,"            enhancer.setInterfaces(interfaces);
",0,0,0,1,2,0,6,0,0,6,35,7,0.01465,0
defect4j,mockito,org/mockito/internal/invocation/ArgumentsProcessor,24,47,"                matchers.add(new Equals(arg));
",2,0,0,2,4,0,4,2,0,8,30,9,0.00873,0
defect4j,mockito,org/mockito/internal/invocation/ArgumentsProcessor,24,44,"            if (arg != null && arg.getClass().isArray()) {
",2,2,0,3,7,0,6,0,0,10,46,6,0.00864,0
defect4j,mockito,org/mockito/internal/matchers/Equals,24,19,"    public Equals(Object wanted) {
",4,0,0,1,3,1,0,2,0,7,30,2,0.00853,0
defect4j,mockito,org/mockito/internal/matchers/Equals,24,20,"        this.wanted = wanted;
",4,0,0,0,0,0,0,0,0,5,21,4,0.00853,0
defect4j,mockito,org/mockito/internal/matchers/Equals,24,21,"    }
",0,0,0,0,1,0,0,0,0,0,1,3,0.00853,0
defect4j,mockito,org/mockito/Mockito,24,1122,"        return mock(classToMock, withSettings().defaultAnswer(RETURNS_DEFAULTS));
",0,0,0,3,6,1,10,0,0,10,73,5,0.00798,0
defect4j,mockito,org/mockito/ArgumentMatcher,24,60,"public abstract class ArgumentMatcher<T> extends BaseMatcher<T> {
",4,0,0,0,1,2,0,4,0,10,65,1,0.00786,0
defect4j,mockito,org/mockito/configuration/DefaultMockitoConfiguration,24,32,"        return new ReturnsEmptyValues();
",0,0,0,1,2,1,0,2,0,2,32,6,0.00771,0
defect4j,mockito,org/mockito/internal/stubbing/defaultanswers/GloballyConfiguredAnswer,24,24,"        return new GlobalConfiguration().getDefaultAnswer().answer(invocation);
",0,0,0,3,6,1,6,2,0,8,71,5,0.00769,0
defect4j,mockito,org/mockito/internal/configuration/GlobalConfiguration,24,67,"        return globalConfiguration.get().getDefaultAnswer();
",0,0,0,2,4,1,6,0,0,6,52,5,0.00769,0
defect4j,mockito,org/mockito/internal/handler/NullResultGuardian,24,35,"            return result;
",2,0,0,0,0,1,0,0,0,2,14,6,0.00768,0
defect4j,mockito,org/mockito/internal/util/ObjectMethodsGuru,24,39,"        return Comparable.class.isAssignableFrom(method.getDeclaringClass())
",0,0,0,2,4,1,6,2,0,8,68,8,0.00759,0
defect4j,mockito,org/mockito/internal/stubbing/defaultanswers/ReturnsEmptyValues,24,72,"        } else if (methodsGuru.isCompareToMethod(invocation.getMethod())) {
",0,0,0,3,8,0,8,0,0,8,67,6,0.00759,0
defect4j,mockito,org/mockito/internal/stubbing/defaultanswers/ReturnsEmptyValues,24,64,"        if (methodsGuru.isToString(invocation.getMethod())) {
",0,0,0,3,7,0,8,0,0,8,53,5,0.00739,0
defect4j,mockito,org/mockito/internal/util/ObjectMethodsGuru,24,18,"        return isToString(new DelegatingMethod(method));
",2,0,0,2,4,1,2,2,0,6,48,5,0.00693,0
defect4j,mockito,org/mockito/internal/util/ObjectMethodsGuru,24,22,"        return method.getReturnType() == String.class
",0,1,0,1,2,1,4,2,0,7,45,6,0.00693,0
defect4j,mockito,org/mockito/internal/creation/DelegatingMethod,24,37,"        return method.getReturnType();
",0,0,0,1,2,1,4,0,0,4,30,5,0.00693,0
defect4j,mockito,org/mockito/internal/stubbing/InvocationContainerImpl,24,45,"        this.invocationForStubbing = invocationMatcher;
",4,0,0,0,0,0,0,0,0,5,47,4,0.00685,0
defect4j,mockito,org/mockito/internal/stubbing/InvocationContainerImpl,24,46,"    }
",0,0,0,0,1,0,0,0,0,0,1,3,0.00685,0
defect4j,mockito,org/mockito/internal/handler/MockHandlerImpl,24,93,"             Object ret = mockSettings.getDefaultAnswer().answer(invocation);
",2,0,0,2,4,0,8,2,0,12,64,6,0.00685,0
defect4j,mockito,org/mockito/internal/handler/MockHandlerImpl,24,100,"            invocationContainerImpl.resetInvocationForPotentialStubbing(invocationMatcher);
",0,0,0,1,2,0,6,0,0,6,79,7,0.00685,0
defect4j,mockito,org/mockito/internal/handler/MockHandlerImpl,24,101,"            return ret;
",2,0,0,0,0,1,0,0,0,2,11,6,0.00685,0
defect4j,mockito,org/mockito/internal/creation/settings/CreationSettings,24,77,"        return defaultAnswer;
",2,0,0,0,0,1,0,0,0,2,21,4,0.00680,0
defect4j,mockito,org/mockito/internal/stubbing/InvocationContainerImpl,24,85,"        }
",0,0,0,0,1,0,0,0,0,0,1,3,0.00680,0
defect4j,mockito,org/mockito/internal/stubbing/InvocationContainerImpl,24,87,"        return null;
",0,0,0,0,0,1,0,0,0,0,12,3,0.00680,0
defect4j,mockito,org/mockito/internal/util/MockNameImpl,24,20,"            this.mockName = toInstanceName(classToMock);
",2,0,0,1,2,0,4,0,0,7,44,6,0.00664,0
defect4j,mockito,org/mockito/internal/util/MockNameImpl,24,21,"            this.defaultName = true;
",2,0,0,0,0,0,0,0,0,4,24,6,0.00664,0
defect4j,mockito,org/mockito/internal/util/MockNameImpl,24,32,"        String className = clazz.getSimpleName();
",2,0,0,1,2,0,4,2,0,8,41,4,0.00664,0
defect4j,mockito,org/mockito/internal/util/MockNameImpl,24,33,"        if (className.length() == 0) {
",0,1,0,2,5,0,4,0,0,5,30,4,0.00664,0
defect4j,mockito,org/mockito/internal/util/MockNameImpl,24,38,"        return className.substring(0, 1).toLowerCase() + className.substring(1);
",0,1,0,3,6,1,10,0,0,11,72,4,0.00664,0
defect4j,mockito,org/mockito/internal/creation/DelegatingMethod,24,25,"        return method;
",2,0,0,0,0,1,0,0,0,2,14,4,0.00647,0
defect4j,mockito,org/mockito/internal/handler/MockHandlerImpl,24,87,"        StubbedInvocationMatcher stubbedInvocation = invocationContainerImpl.findAnswerFor(invocation);
",2,0,0,1,2,0,6,2,0,10,95,4,0.00646,0
defect4j,mockito,org/mockito/internal/handler/MockHandlerImpl,24,89,"        if (stubbedInvocation != null) {
",2,1,0,1,3,0,0,0,0,3,32,4,0.00646,0
defect4j,mockito,org/mockito/internal/creation/DelegatingMockitoMethodProxy,24,18,"        return methodProxy;
",2,0,0,0,0,1,0,0,0,2,19,4,0.00643,0
