dataset,project,path,version,codeLine,statement,varTotal,optTotal,array,bracketDepth,bracketTotal,keywordTotal,methodTotal,typeTotal,logic,lengthEle,lengthWord,depth,suspicious,accuracy
defect4j,mockito,org/mockito/internal/configuration/SpyAnnotationEngine,19,60,"                        Mockito.reset(instance);
",0,0,0,1,2,0,6,0,0,6,24,13,0.20000,0
defect4j,mockito,org/mockito/internal/stubbing/defaultanswers/ReturnsEmptyValues,19,70,"                return name.toString();
",0,0,0,1,2,1,4,0,0,4,23,9,0.09091,0
defect4j,mockito,org/mockito/internal/configuration/injection/SpyOnInjectedFieldsHandler,19,41,"                    Mockito.reset(instance);
",0,0,0,1,2,0,6,0,0,6,24,11,0.08333,0
defect4j,mockito,org/mockito/internal/configuration/injection/SpyOnInjectedFieldsHandler,19,37,"                Object instance = fieldReader.read();
",2,0,0,1,2,0,4,2,0,8,37,8,0.05556,0
defect4j,mockito,org/mockito/internal/configuration/injection/SpyOnInjectedFieldsHandler,19,38,"                if (new MockUtil().isMock(instance)) {
",0,0,0,3,7,0,4,2,0,6,38,9,0.05556,0
defect4j,mockito,org/mockito/internal/configuration/injection/SpyOnInjectedFieldsHandler,19,43,"                    new FieldSetter(fieldOwner, field).set(
",4,0,0,1,3,0,2,2,0,8,39,11,0.05556,0
defect4j,mockito,org/mockito/internal/configuration/injection/SpyOnInjectedFieldsHandler,19,52,"            }
",0,0,0,0,1,0,0,0,0,0,1,3,0.05556,0
defect4j,mockito,org/mockito/internal/configuration/injection/filter/NameBasedCandidateFilter,19,26,"			for (Object mock : mocks) {
",4,0,0,1,3,0,0,2,0,6,27,6,0.05263,0
defect4j,mockito,org/mockito/internal/configuration/injection/filter/NameBasedCandidateFilter,19,27,"				if (field.getName().equals(mockUtil.getMockName(mock).toString())) {
",0,0,0,5,11,0,14,0,0,14,68,9,0.05263,0
defect4j,mockito,org/mockito/internal/configuration/injection/filter/NameBasedCandidateFilter,19,28,"					mockNameMatches.add(mock);
",0,0,0,1,2,0,6,0,0,6,26,11,0.05263,0
defect4j,mockito,org/mockito/internal/configuration/injection/filter/NameBasedCandidateFilter,19,30,"			}
",0,0,0,0,1,0,0,0,0,0,1,3,0.05263,0
defect4j,mockito,org/mockito/internal/configuration/injection/filter/NameBasedCandidateFilter,19,31,"			return next.filterCandidate(mockNameMatches, field,
",0,0,0,0,1,1,8,0,0,8,51,7,0.05263,0
defect4j,mockito,org/mockito/internal/stubbing/defaultanswers/ReturnsEmptyValues,19,65,"            Object mock = invocation.getMock();
",2,0,0,1,2,0,4,2,0,8,35,6,0.05263,0
defect4j,mockito,org/mockito/internal/stubbing/defaultanswers/ReturnsEmptyValues,19,66,"            MockName name = mockUtil.getMockName(mock);
",2,0,0,1,2,0,6,2,0,10,43,6,0.05263,0
defect4j,mockito,org/mockito/internal/stubbing/defaultanswers/ReturnsEmptyValues,19,67,"            if (name.isDefault()) {
",0,0,0,2,5,0,4,0,0,4,23,7,0.05263,0
defect4j,mockito,org/mockito/internal/util/MockUtil,19,44,"        InternalMockHandler oldHandler = (InternalMockHandler) getMockHandler(mock);
",2,0,0,2,4,0,4,4,0,10,76,4,0.04545,0
defect4j,mockito,org/mockito/internal/util/MockUtil,19,45,"        MockCreationSettings settings = oldHandler.getMockSettings();
",2,0,0,1,2,0,4,2,0,8,61,4,0.04545,0
defect4j,mockito,org/mockito/internal/util/MockUtil,19,46,"        MockHandler newHandler = new MockHandlerFactory().create(settings);
",2,0,0,2,4,0,4,4,0,10,67,4,0.04545,0
defect4j,mockito,org/mockito/internal/util/MockUtil,19,48,"        mockMaker.resetMock(mock, newHandler, settings);
",0,0,0,1,2,0,10,0,0,10,48,5,0.04545,0
defect4j,mockito,org/mockito/internal/util/MockUtil,19,49,"    }
",0,0,0,0,1,0,0,0,0,0,1,3,0.04545,0
defect4j,mockito,org/mockito/internal/MockitoCore,19,99,"            mockUtil.resetMock(m);
",0,0,0,1,2,0,6,0,0,6,22,7,0.04545,0
defect4j,mockito,org/mockito/internal/MockitoCore,19,101,"    }
",0,0,0,0,1,0,0,0,0,0,1,3,0.04545,0
defect4j,mockito,org/mockito/Mockito,19,1610,"        MOCKITO_CORE.reset(mocks);
",0,0,0,1,2,0,6,0,0,6,26,5,0.04545,0
defect4j,mockito,org/mockito/Mockito,19,1611,"    }
",0,0,0,0,1,0,0,0,0,0,1,3,0.04545,0
defect4j,mockito,org/mockito/internal/util/reflection/SuperTypesLastSorter,19,34,"            Field f = fields.get(i);
",2,0,0,1,2,0,6,2,0,10,24,6,0.04167,0
defect4j,mockito,org/mockito/internal/util/reflection/SuperTypesLastSorter,19,35,"            Class<?> ft = f.getType();
",2,0,0,1,2,0,4,2,0,8,26,6,0.04167,0
defect4j,mockito,org/mockito/internal/util/reflection/SuperTypesLastSorter,19,36,"            int newPos = i;
",4,0,0,0,0,0,0,0,0,4,15,7,0.04167,0
defect4j,mockito,org/mockito/internal/util/reflection/SuperTypesLastSorter,19,37,"            for (int j = i + 1; j < fields.size(); j++) {
",8,2,0,2,5,0,4,0,0,15,45,6,0.04167,0
defect4j,mockito,org/mockito/internal/util/reflection/SuperTypesLastSorter,19,38,"                Class<?> t = fields.get(j).getType();
",2,0,0,2,4,0,8,2,0,12,37,8,0.04167,0
defect4j,mockito,org/mockito/internal/util/reflection/SuperTypesLastSorter,19,40,"                if (ft != t && ft.isAssignableFrom(t)) {
",4,2,0,2,5,0,6,0,0,12,40,8,0.04167,0
defect4j,mockito,org/mockito/internal/configuration/injection/filter/FinalMockCandidateFilter,19,41,"        return new OngoingInjecter() {
",0,0,0,1,3,1,0,2,0,2,30,6,0.04167,0
defect4j,mockito,org/mockito/internal/configuration/injection/filter/FinalMockCandidateFilter,19,43,"                return null;
",0,0,0,0,0,1,0,0,0,0,12,3,0.04167,0
defect4j,mockito,org/mockito/internal/util/reflection/SuperTypesLastSorter,19,45,"            if (newPos == i) {
",4,1,0,1,3,0,0,0,0,5,18,6,0.04167,0
defect4j,mockito,org/mockito/internal/util/reflection/SuperTypesLastSorter,19,46,"                i++;
",2,0,0,0,0,0,0,0,0,3,4,8,0.04167,0
defect4j,mockito,org/mockito/internal/util/reflection/SuperTypesLastSorter,19,51,"        }
",0,0,0,0,1,0,0,0,0,0,1,3,0.04167,0
defect4j,mockito,org/mockito/internal/util/reflection/SuperTypesLastSorter,19,61,"            return o1.getName().compareTo(o2.getName());
",0,0,0,3,6,1,10,0,0,10,44,9,0.04167,0
defect4j,mockito,org/mockito/internal/MockitoCore,19,94,"        mockingProgress.validateState();
",0,0,0,1,2,0,4,0,0,4,32,5,0.04167,0
defect4j,mockito,org/mockito/internal/MockitoCore,19,95,"        mockingProgress.reset();
",0,0,0,1,2,0,4,0,0,4,24,5,0.04167,0
defect4j,mockito,org/mockito/internal/MockitoCore,19,96,"        mockingProgress.resetOngoingStubbing();
",0,0,0,1,2,0,4,0,0,4,39,5,0.04167,0
defect4j,mockito,org/mockito/internal/MockitoCore,19,98,"        for (T m : mocks) {
",4,0,0,1,3,0,0,2,0,6,19,4,0.04167,0
defect4j,mockito,org/mockito/internal/configuration/SpyAnnotationEngine,19,62,"                        field.set(testInstance, Mockito.mock(instance.getClass(), withSettings()
",0,0,0,2,6,0,16,0,0,16,72,14,0.03448,0
defect4j,mockito,org/mockito/internal/configuration/injection/ConstructorInjection,19,61,"            return false;
",0,0,0,0,0,1,0,0,0,1,13,7,0.03030,0
defect4j,mockito,org/mockito/internal/util/reflection/FieldInitializer,19,175,"            final AccessibilityChanger changer = new AccessibilityChanger();
",2,0,0,1,2,1,0,4,0,7,64,5,0.03030,0
defect4j,mockito,org/mockito/internal/util/reflection/FieldInitializer,19,176,"            Constructor<?> constructor = null;
",2,0,0,0,0,0,0,2,0,4,34,5,0.03030,0
defect4j,mockito,org/mockito/internal/util/reflection/FieldInitializer,19,178,"                constructor = field.getType().getDeclaredConstructor();
",2,0,0,2,4,0,6,0,0,9,55,7,0.03030,0
defect4j,mockito,org/mockito/internal/util/reflection/FieldInitializer,19,179,"                changer.enableAccess(constructor);
",0,0,0,1,2,0,6,0,0,6,34,8,0.03030,0
defect4j,mockito,org/mockito/internal/util/reflection/FieldInitializer,19,181,"                final Object[] noArg = new Object[0];
",2,0,0,2,4,1,0,4,0,7,37,7,0.03030,0
defect4j,mockito,org/mockito/internal/util/reflection/FieldInitializer,19,182,"                Object newFieldInstance = constructor.newInstance(noArg);
",2,0,0,1,2,0,6,2,0,10,57,7,0.03030,0
defect4j,mockito,org/mockito/internal/util/reflection/FieldInitializer,19,183,"                new FieldSetter(testClass, field).set(newFieldInstance);
",4,0,0,2,4,0,4,2,0,10,56,8,0.03030,0
defect4j,mockito,org/mockito/internal/util/reflection/FieldInitializer,19,185,"                return new FieldInitializationReport(field.get(testClass), true, false);
",0,0,0,2,4,1,6,2,0,10,72,8,0.03030,0
defect4j,mockito,org/mockito/internal/util/reflection/FieldInitializer,19,195,"                if(constructor != null) {
",2,1,0,1,3,0,0,0,0,3,25,7,0.03030,0
defect4j,mockito,org/mockito/internal/util/reflection/FieldInitializer,19,196,"                    changer.safelyDisableAccess(constructor);
",0,0,0,1,2,0,6,0,0,6,41,10,0.03030,0
defect4j,mockito,org/mockito/internal/util/reflection/FieldInitializer,19,278,"                throw new MockitoException(""the field "" + field.getName() + "" of type "" + field.getType() + "" has no parameterized constructor"");
",0,1,0,3,6,0,8,2,0,14,129,8,0.03030,0
defect4j,mockito,org/mockito/internal/configuration/injection/ConstructorInjection,19,55,"        } catch (MockitoException e) {
",2,0,0,1,4,0,0,2,0,4,30,6,0.02941,0
defect4j,mockito,org/mockito/internal/configuration/injection/ConstructorInjection,19,56,"            if(e.getCause() instanceof InvocationTargetException) {
",0,0,0,2,5,0,4,2,0,6,55,8,0.02941,0
defect4j,mockito,org/mockito/internal/configuration/SpyAnnotationEngine,19,56,"                    assertNotInterface(instance, field.getType());
",0,0,0,2,4,0,8,0,0,8,46,11,0.02703,0
defect4j,mockito,org/mockito/internal/configuration/SpyAnnotationEngine,19,57,"                    if (new MockUtil().isMock(instance)) {
",0,0,0,3,7,0,4,2,0,6,38,11,0.02703,0
defect4j,mockito,org/mockito/internal/configuration/SpyAnnotationEngine,19,61,"                    } else if (instance != null) {
",2,1,0,1,4,0,0,0,0,3,30,11,0.02703,0
defect4j,mockito,org/mockito/internal/configuration/SpyAnnotationEngine,19,71,"                }
",0,0,0,0,1,0,0,0,0,0,1,3,0.02703,0
defect4j,mockito,org/mockito/internal/configuration/SpyAnnotationEngine,19,81,"    }
",0,0,0,0,1,0,0,0,0,0,1,3,0.02703,0
defect4j,mockito,org/mockito/internal/configuration/SpyAnnotationEngine,19,51,"                assertNoIncompatibleAnnotations(Spy.class, field, Mock.class, org.mockito.MockitoAnnotations.Mock.class, Captor.class);
",8,0,0,1,2,0,4,6,0,18,119,9,0.02632,0
defect4j,mockito,org/mockito/internal/configuration/SpyAnnotationEngine,19,52,"                field.setAccessible(true);
",0,0,0,1,2,0,4,0,0,5,26,9,0.02632,0
defect4j,mockito,org/mockito/internal/configuration/SpyAnnotationEngine,19,55,"                    instance = field.get(testInstance);
",2,0,0,1,2,0,6,0,0,9,35,10,0.02632,0
defect4j,mockito,org/mockito/internal/configuration/SpyAnnotationEngine,19,77,"        type = testInstance != null? testInstance.getClass() : type;
",6,1,0,1,2,0,4,0,0,12,60,4,0.02632,0
defect4j,mockito,org/mockito/internal/configuration/SpyAnnotationEngine,19,78,"        if (type.isInterface()) {
",0,0,0,2,5,0,4,0,0,4,25,5,0.02632,0
defect4j,mockito,org/mockito/internal/configuration/SpyAnnotationEngine,19,128,"    }
",0,0,0,0,1,0,0,0,0,0,1,3,0.02632,0
defect4j,mockito,org/mockito/internal/util/reflection/FieldInitializer,19,121,"            return new FieldInitializationReport(fieldInstance, false, false);
",2,0,0,1,2,1,0,2,0,6,66,7,0.02564,0
defect4j,mockito,org/mockito/internal/configuration/SpyAnnotationEngine,19,123,"        for (Class u : undesiredAnnotations) {
",4,0,0,1,3,0,0,2,0,6,38,4,0.02500,0
defect4j,mockito,org/mockito/internal/configuration/SpyAnnotationEngine,19,124,"            if (field.isAnnotationPresent(u)) {
",0,0,0,2,5,0,6,0,0,6,35,7,0.02500,0
defect4j,mockito,org/mockito/internal/configuration/injection/filter/FinalMockCandidateFilter,19,31,"                            new FieldSetter(fieldInstance, field).set(matchingMock);
",4,0,0,2,4,0,4,2,0,10,56,16,0.02326,0
defect4j,mockito,org/mockito/internal/util/reflection/BeanPropertySetter,19,65,"        } catch (NoSuchMethodException e) {
",2,0,0,1,4,0,0,2,0,4,35,6,0.02326,0
defect4j,mockito,org/mockito/internal/util/reflection/BeanPropertySetter,19,66,"            reportNoSetterFound();
",0,0,0,1,2,0,2,0,0,2,22,8,0.02326,0
defect4j,mockito,org/mockito/internal/util/reflection/BeanPropertySetter,19,73,"        reportNoSetterFound();
",0,0,0,1,2,0,2,0,0,2,22,5,0.02326,0
defect4j,mockito,org/mockito/internal/util/reflection/BeanPropertySetter,19,74,"        return false;
",0,0,0,0,0,1,0,0,0,1,13,4,0.02326,0
defect4j,mockito,org/mockito/internal/util/reflection/BeanPropertySetter,19,93,"        if(reportNoSetterFound) {
",2,0,0,1,3,0,0,0,0,2,25,4,0.02326,0
defect4j,mockito,org/mockito/internal/util/reflection/BeanPropertySetter,19,96,"    }
",0,0,0,0,1,0,0,0,0,0,1,3,0.02326,0
defect4j,mockito,org/mockito/internal/configuration/injection/filter/TypeBasedCandidateFilter,19,24,"                mockTypeMatches.add(mock);
",0,0,0,1,2,0,6,0,0,6,26,9,0.02222,0
defect4j,mockito,org/mockito/internal/configuration/injection/filter/FinalMockCandidateFilter,19,25,"            final Object matchingMock = mocks.iterator().next();
",2,0,0,2,4,1,6,2,0,11,52,6,0.02222,0
defect4j,mockito,org/mockito/internal/configuration/injection/filter/FinalMockCandidateFilter,19,27,"            return new OngoingInjecter() {
",0,0,0,1,3,1,0,2,0,2,30,8,0.02222,0
defect4j,mockito,org/mockito/internal/util/reflection/BeanPropertySetter,19,29,"    public BeanPropertySetter(final Object target, final Field propertyField, boolean reportNoSetterFound) {
",8,0,0,1,3,3,0,4,0,15,104,2,0.02222,0
defect4j,mockito,org/mockito/internal/configuration/injection/filter/FinalMockCandidateFilter,19,30,"                        if (!new BeanPropertySetter(fieldInstance, field).set(matchingMock)) {
",4,0,0,3,7,0,4,2,0,11,70,13,0.02222,0
defect4j,mockito,org/mockito/internal/util/reflection/BeanPropertySetter,19,30,"        this.field = propertyField;
",4,0,0,0,0,0,0,0,0,5,27,4,0.02222,0
defect4j,mockito,org/mockito/internal/util/reflection/BeanPropertySetter,19,31,"        this.target = target;
",4,0,0,0,0,0,0,0,0,5,21,4,0.02222,0
defect4j,mockito,org/mockito/internal/util/reflection/BeanPropertySetter,19,32,"        this.reportNoSetterFound = reportNoSetterFound;
",4,0,0,0,0,0,0,0,0,5,47,4,0.02222,0
defect4j,mockito,org/mockito/internal/util/reflection/BeanPropertySetter,19,33,"    }
",0,0,0,0,1,0,0,0,0,0,1,3,0.02222,0
defect4j,mockito,org/mockito/internal/configuration/injection/filter/FinalMockCandidateFilter,19,35,"                    }
",0,0,0,0,1,0,0,0,0,0,1,3,0.02222,0
