dataset,project,path,version,codeLine,statement,varTotal,optTotal,array,bracketDepth,bracketTotal,keywordTotal,methodTotal,typeTotal,logic,lengthEle,lengthWord,depth,suspicious,accuracy
defect4j,mockito,org/mockito/internal/creation/instance/ConstructorInstantiator,21,17,"        return withOuterClass(cls);
",0,0,0,1,2,1,4,0,0,4,27,5,1.00000,0
defect4j,mockito,org/mockito/internal/creation/instance/ConstructorInstantiator,21,24,"            Constructor<T> c = cls.getDeclaredConstructor(outerClassInstance.getClass());
",2,0,0,2,4,0,8,4,0,14,77,6,1.00000,0
defect4j,mockito,org/mockito/internal/creation/instance/ConstructorInstantiator,21,25,"            return c.newInstance(outerClassInstance);
",0,0,0,1,2,1,6,0,0,6,41,7,1.00000,0
defect4j,mockito,org/mockito/internal/creation/instance/ConstructorInstantiator,21,26,"        } catch (Exception e) {
",2,0,0,1,4,0,0,2,0,4,23,6,1.00000,0
defect4j,mockito,org/mockito/internal/creation/instance/ConstructorInstantiator,21,27,"            throw paramsException(cls, e);
",0,0,0,1,2,0,6,0,0,6,30,8,1.00000,0
defect4j,mockito,org/mockito/internal/creation/instance/ConstructorInstantiator,21,32,"        return new InstantationException(""Unable to create mock instance of '""
",0,0,0,0,1,1,0,2,0,3,70,5,1.00000,0
defect4j,mockito,org/mockito/internal/creation/instance/InstantationException,21,6,"        super(message, cause);
",4,0,0,1,2,0,0,0,0,4,22,4,0.33333,0
defect4j,mockito,org/mockito/internal/creation/instance/InstantationException,21,7,"    }
",0,0,0,0,1,0,0,0,0,0,1,3,0.33333,0
defect4j,mockito,org/mockito/internal/creation/instance/ConstructorInstantiator,21,14,"        if (outerClassInstance == null) {
",2,1,0,1,3,0,0,0,0,3,33,4,0.11111,0
defect4j,mockito,org/mockito/internal/creation/instance/ConstructorInstantiator,21,9,"    public ConstructorInstantiator(Object outerClassInstance) {
",4,0,0,1,3,1,0,2,0,7,59,2,0.10000,0
defect4j,mockito,org/mockito/internal/creation/instance/ConstructorInstantiator,21,10,"        this.outerClassInstance = outerClassInstance;
",4,0,0,0,0,0,0,0,0,5,45,4,0.10000,0
defect4j,mockito,org/mockito/internal/creation/instance/ConstructorInstantiator,21,11,"    }
",0,0,0,0,1,0,0,0,0,0,1,3,0.10000,0
