project_path,version,lines,statement,suspicious,faulty,predict,miss_line
org/apache/commons/math3/distribution/DiscreteDistribution,8,157,        final double randomValue = random.nextDouble();,0.5,0,,0
org/apache/commons/math3/distribution/DiscreteDistribution,8,158,        double sum = 0;,0.5,0,,0
org/apache/commons/math3/distribution/DiscreteDistribution,8,160,        for (int i = 0; i < probabilities.length; i++) {,0.5,0,,0
org/apache/commons/math3/distribution/DiscreteDistribution,8,161,            sum += probabilities[i];,0.5,0,,0
org/apache/commons/math3/distribution/DiscreteDistribution,8,162,            if (randomValue < sum) {,0.5,0,,0
org/apache/commons/math3/distribution/DiscreteDistribution,8,163,                return singletons.get(i);,0.5,0,,0
org/apache/commons/math3/random/Well19937c,8,86,        final int indexRm1 = iRm1[index];,0.5,0,,0
org/apache/commons/math3/random/Well19937c,8,87,        final int indexRm2 = iRm2[index];,0.5,0,,0
org/apache/commons/math3/random/Well19937c,8,89,        final int v0       = v[index];,0.5,0,,0
org/apache/commons/math3/random/Well19937c,8,90,        final int vM1      = v[i1[index]];,0.5,0,,0
org/apache/commons/math3/random/Well19937c,8,91,        final int vM2      = v[i2[index]];,0.5,0,,0
org/apache/commons/math3/random/Well19937c,8,92,        final int vM3      = v[i3[index]];,0.5,0,,0
org/apache/commons/math3/random/Well19937c,8,94,        final int z0 = (0x80000000 & v[indexRm1]) ^ (0x7FFFFFFF & v[indexRm2]);,0.5,0,,0
org/apache/commons/math3/random/Well19937c,8,95,        final int z1 = (v0 ^ (v0 << 25))  ^ (vM1 ^ (vM1 >>> 27));,0.5,0,,0
org/apache/commons/math3/random/Well19937c,8,96,        final int z2 = (vM2 >>> 9) ^ (vM3 ^ (vM3 >>> 1));,0.5,0,,0
org/apache/commons/math3/random/Well19937c,8,97,        final int z3 = z1      ^ z2;,0.5,0,,0
org/apache/commons/math3/random/Well19937c,8,98,        int z4 = z0 ^ (z1 ^ (z1 << 9)) ^ (z2 ^ (z2 << 21)) ^ (z3 ^ (z3 >>> 21));,0.5,0,,0
org/apache/commons/math3/random/Well19937c,8,100,        v[index]     = z3;,0.5,0,,0
org/apache/commons/math3/random/Well19937c,8,101,        v[indexRm1]  = z4;,0.5,0,,0
org/apache/commons/math3/random/Well19937c,8,102,        v[indexRm2] &= 0x80000000;,0.5,0,,0
org/apache/commons/math3/random/Well19937c,8,103,        index        = indexRm1;,0.5,0,,0
org/apache/commons/math3/random/Well19937c,8,108,        z4 = z4 ^ ((z4 <<  7) & 0xe46e1700);,0.5,0,,0
org/apache/commons/math3/random/Well19937c,8,109,        z4 = z4 ^ ((z4 << 15) & 0x9b868000);,0.5,0,,0
org/apache/commons/math3/random/Well19937c,8,111,        return z4 >>> (32 - bits);,0.5,0,,0
org/apache/commons/math3/random/BitsStreamGenerator,8,90,        final long high = ((long) next(26)) << 26;,0.5,0,,0
org/apache/commons/math3/random/BitsStreamGenerator,8,91,        final int  low  = next(26);,0.5,0,,0
org/apache/commons/math3/random/BitsStreamGenerator,8,92,        return (high | low) * 0x1.0p-52d;,0.5,0,,0
org/apache/commons/math3/distribution/DiscreteRealDistribution,8,66,"        this(new Well19937c(), singletons, probabilities);",0.08333,0,,0
org/apache/commons/math3/distribution/DiscreteRealDistribution,8,67,    },0.08333,0,,0
org/apache/commons/math3/distribution/DiscreteRealDistribution,8,87,        super(rng);,0.08333,0,,0
org/apache/commons/math3/distribution/DiscreteRealDistribution,8,88,        if (singletons.length != probabilities.length) {,0.08333,0,,0
org/apache/commons/math3/distribution/DiscreteRealDistribution,8,92,"        List<Pair<Double, Double>> samples = new ArrayList<Pair<Double, Double>>(singletons.length);",0.08333,0,,0
