project_path,version,lines,statement,suspicious,faulty,predict,miss_line
org/apache/commons/math3/util/FastMath,16,384,      if (x != x) {,0.15385,0,,0
org/apache/commons/math3/util/FastMath,16,393,      if (x > 20) {,0.15385,0,,0
org/apache/commons/math3/util/FastMath,16,870,                if (hiPrec != null) {,0.13333,1,,1
org/apache/commons/math3/util/FastMath,16,874,                return Double.POSITIVE_INFINITY;,0.13333,1,,1
org/apache/commons/math3/util/FastMath,16,395,              return 0.5 * exp(x);,0.09091,1,,1
org/apache/commons/math3/util/FastMath,16,399,              return 0.5 * exp(-x);,0.09091,1,,1
org/apache/commons/math3/random/MersenneTwister,16,131,    public MersenneTwister(long seed) {,0.09091,0,,0
org/apache/commons/math3/random/MersenneTwister,16,132,        mt = new int[N];,0.09091,0,,0
org/apache/commons/math3/random/MersenneTwister,16,133,        setSeed(seed);,0.09091,0,,0
org/apache/commons/math3/random/MersenneTwister,16,134,    },0.09091,0,,0
org/apache/commons/math3/random/MersenneTwister,16,94,"    private static final int[] MAG01 = { 0x0, 0x9908b0df };",0.05714,0,,0
org/apache/commons/math3/random/MersenneTwister,16,144,        long longMT = seed;,0.05714,0,,0
org/apache/commons/math3/random/MersenneTwister,16,146,        mt[0]= (int) longMT;,0.05714,0,,0
org/apache/commons/math3/random/MersenneTwister,16,147,        for (mti = 1; mti < N; ++mti) {,0.05714,0,,0
org/apache/commons/math3/random/MersenneTwister,16,150,            longMT = (1812433253l * (longMT ^ (longMT >> 30)) + mti) & 0xffffffffL;,0.05714,0,,0
org/apache/commons/math3/random/MersenneTwister,16,151,            mt[mti]= (int) longMT;,0.05714,0,,0
org/apache/commons/math3/random/MersenneTwister,16,154,        clear(); // Clear normal deviate cache,0.05714,0,,0
org/apache/commons/math3/random/MersenneTwister,16,155,    },0.05714,0,,0
org/apache/commons/math3/random/MersenneTwister,16,167,        if (seed == null) {,0.05714,0,,0
org/apache/commons/math3/random/MersenneTwister,16,172,        setSeed(19650218);,0.05714,0,,0
org/apache/commons/math3/random/MersenneTwister,16,173,        int i = 1;,0.05714,0,,0
org/apache/commons/math3/random/MersenneTwister,16,174,        int j = 0;,0.05714,0,,0
org/apache/commons/math3/random/MersenneTwister,16,176,"        for (int k = FastMath.max(N, seed.length); k != 0; k--) {",0.05714,0,,0
org/apache/commons/math3/random/MersenneTwister,16,177,            long l0 = (mt[i] & 0x7fffffffl)   | ((mt[i]   < 0) ? 0x80000000l : 0x0l);,0.05714,0,,0
org/apache/commons/math3/random/MersenneTwister,16,178,            long l1 = (mt[i-1] & 0x7fffffffl) | ((mt[i-1] < 0) ? 0x80000000l : 0x0l);,0.05714,0,,0
org/apache/commons/math3/random/MersenneTwister,16,179,            long l  = (l0 ^ ((l1 ^ (l1 >> 30)) * 1664525l)) + seed[j] + j; // non linear,0.05714,0,,0
org/apache/commons/math3/random/MersenneTwister,16,180,            mt[i]   = (int) (l & 0xffffffffl);,0.05714,0,,0
org/apache/commons/math3/random/MersenneTwister,16,181,            i++; j++;,0.05714,0,,0
org/apache/commons/math3/random/MersenneTwister,16,182,            if (i >= N) {,0.05714,0,,0
org/apache/commons/math3/random/MersenneTwister,16,183,                mt[0] = mt[N - 1];,0.05714,0,,0
org/apache/commons/math3/random/MersenneTwister,16,184,                i = 1;,0.05714,0,,0
org/apache/commons/math3/random/MersenneTwister,16,186,            if (j >= seed.length) {,0.05714,0,,0
org/apache/commons/math3/random/MersenneTwister,16,187,                j = 0;,0.05714,0,,0
org/apache/commons/math3/random/MersenneTwister,16,191,        for (int k = N - 1; k != 0; k--) {,0.05714,0,,0
org/apache/commons/math3/random/MersenneTwister,16,192,            long l0 = (mt[i] & 0x7fffffffl)   | ((mt[i]   < 0) ? 0x80000000l : 0x0l);,0.05714,0,,0
org/apache/commons/math3/random/MersenneTwister,16,193,            long l1 = (mt[i-1] & 0x7fffffffl) | ((mt[i-1] < 0) ? 0x80000000l : 0x0l);,0.05714,0,,0
org/apache/commons/math3/random/MersenneTwister,16,194,            long l  = (l0 ^ ((l1 ^ (l1 >> 30)) * 1566083941l)) - i; // non linear,0.05714,0,,0
org/apache/commons/math3/random/MersenneTwister,16,195,            mt[i]   = (int) (l & 0xffffffffL);,0.05714,0,,0
org/apache/commons/math3/random/MersenneTwister,16,196,            i++;,0.05714,0,,0
org/apache/commons/math3/random/MersenneTwister,16,197,            if (i >= N) {,0.05714,0,,0
org/apache/commons/math3/random/MersenneTwister,16,198,                mt[0] = mt[N - 1];,0.05714,0,,0
org/apache/commons/math3/random/MersenneTwister,16,199,                i = 1;,0.05714,0,,0
org/apache/commons/math3/random/MersenneTwister,16,203,        mt[0] = 0x80000000; // MSB is 1; assuring non-zero initial array,0.05714,0,,0
org/apache/commons/math3/random/MersenneTwister,16,205,        clear(); // Clear normal deviate cache,0.05714,0,,0
org/apache/commons/math3/random/MersenneTwister,16,207,    },0.05714,0,,0
org/apache/commons/math3/random/MersenneTwister,16,216,"        setSeed(new int[] { (int) (seed >>> 32), (int) (seed & 0xffffffffl) });",0.05714,0,,0
org/apache/commons/math3/random/MersenneTwister,16,217,    },0.05714,0,,0
org/apache/commons/math3/dfp/Dfp,16,1087,            switch (rmode) {,0.05556,0,,0
org/apache/commons/math3/dfp/Dfp,16,202,"        this(field, (long) x);",0.05556,0,,0
org/apache/commons/math3/dfp/Dfp,16,203,    },0.05556,0,,0
org/apache/commons/math3/dfp/Dfp,16,209,"    protected Dfp(final DfpField field, long x) {",0.05556,0,,0
org/apache/commons/math3/dfp/Dfp,16,212,        mant = new int[field.getRadixDigits()];,0.05556,0,,0
org/apache/commons/math3/dfp/Dfp,16,213,        nans = FINITE;,0.05556,0,,0
org/apache/commons/math3/dfp/Dfp,16,214,        this.field = field;,0.05556,0,,0
org/apache/commons/math3/dfp/Dfp,16,216,        boolean isLongMin = false;,0.05556,0,,0
org/apache/commons/math3/dfp/Dfp,16,217,        if (x == Long.MIN_VALUE) {,0.05556,0,,0
org/apache/commons/math3/dfp/Dfp,16,225,        if (x < 0) {,0.05556,0,,0
org/apache/commons/math3/dfp/Dfp,16,226,            sign = -1;,0.05556,0,,0
org/apache/commons/math3/dfp/Dfp,16,227,            x = -x;,0.05556,0,,0
org/apache/commons/math3/dfp/Dfp,16,229,            sign = 1;,0.05556,0,,0
org/apache/commons/math3/dfp/Dfp,16,232,        exp = 0;,0.05556,0,,0
org/apache/commons/math3/dfp/Dfp,16,233,        while (x != 0) {,0.05556,0,,0
org/apache/commons/math3/dfp/Dfp,16,234,"            System.arraycopy(mant, mant.length - exp, mant, mant.length - 1 - exp, exp);",0.05556,0,,0
org/apache/commons/math3/dfp/Dfp,16,235,            mant[mant.length - 1] = (int) (x % RADIX);,0.05556,0,,0
org/apache/commons/math3/dfp/Dfp,16,236,            x /= RADIX;,0.05556,0,,0
