project_path,version,lines,statement,suspicious,faulty,predict,miss_line
org/apache/commons/math/util/FastMath,62,35,    private static final double EXP_INT_TABLE_A[] = new double[1500];,1.0,0,,0
org/apache/commons/math/util/FastMath,62,40,    private static final double EXP_INT_TABLE_B[] = new double[1500];,1.0,0,,0
org/apache/commons/math/util/FastMath,62,45,    private static final double EXP_FRAC_TABLE_A[] = new double[1025];,1.0,0,,0
org/apache/commons/math/util/FastMath,62,50,    private static final double EXP_FRAC_TABLE_B[] = new double[1025];,1.0,0,,0
org/apache/commons/math/util/FastMath,62,53,    private static final double FACT[] = new double[20];,1.0,0,,0
org/apache/commons/math/util/FastMath,62,56,    private static final double LN_MANT[][] = new double[1024][];,1.0,0,,0
org/apache/commons/math/util/FastMath,62,65,    private static final double LN_SPLIT_COEF[][] = {,1.0,0,,0
org/apache/commons/math/util/FastMath,62,85,    private static final double LN_QUICK_COEF[][] = {,1.0,0,,0
org/apache/commons/math/util/FastMath,62,98,    private static final double LN_HI_PREC_COEF[][] = {,1.0,0,,0
org/apache/commons/math/util/FastMath,62,108,    private static final double SINE_TABLE_A[] = new double[14];,1.0,0,,0
org/apache/commons/math/util/FastMath,62,111,    private static final double SINE_TABLE_B[] = new double[14];,1.0,0,,0
org/apache/commons/math/util/FastMath,62,114,    private static final double COSINE_TABLE_A[] = new double[14];,1.0,0,,0
org/apache/commons/math/util/FastMath,62,117,    private static final double COSINE_TABLE_B[] = new double[14];,1.0,0,,0
org/apache/commons/math/util/FastMath,62,120,    private static final double TANGENT_TABLE_A[] = new double[14];,1.0,0,,0
org/apache/commons/math/util/FastMath,62,123,    private static final double TANGENT_TABLE_B[] = new double[14];,1.0,0,,0
org/apache/commons/math/util/FastMath,62,126,    private static long RECIP_2PI[] = new long[] {,1.0,0,,0
org/apache/commons/math/util/FastMath,62,147,    private static long PI_O_4_BITS[] = new long[] {,1.0,0,,0
org/apache/commons/math/util/FastMath,62,155,"    private static final double EIGHTHES[] = {0, 0.125, 0.25, 0.375, 0.5, 0.625, 0.75, 0.875, 1.0, 1.125, 1.25, 1.375, 1.5, 1.625};",1.0,0,,0
org/apache/commons/math/util/FastMath,62,158,"    private static final double CBRTTWO[] = { 0.6299605249474366,",1.0,0,,0
org/apache/commons/math/util/FastMath,62,169,        FACT[0] = 1.0;,1.0,0,,0
org/apache/commons/math/util/FastMath,62,170,        for (i = 1; i < 20; i++) {,1.0,0,,0
org/apache/commons/math/util/FastMath,62,171,            FACT[i] = FACT[i-1] * i;,1.0,0,,0
org/apache/commons/math/util/FastMath,62,174,        double tmp[] = new double[2];,1.0,0,,0
org/apache/commons/math/util/FastMath,62,175,        double recip[] = new double[2];,1.0,0,,0
org/apache/commons/math/util/FastMath,62,178,        for (i = 0; i < 750; i++) {,1.0,0,,0
org/apache/commons/math/util/FastMath,62,179,"            expint(i, tmp);",1.0,0,,0
org/apache/commons/math/util/FastMath,62,180,            EXP_INT_TABLE_A[i+750] = tmp[0];,1.0,0,,0
