project_path,version,lines,statement,suspicious,faulty,predict,miss_line
org/apache/commons/math/linear/OpenMapRealMatrix,45,49,"        super(rowDimension, columnDimension);",0.03333,0,,0
org/apache/commons/math/linear/OpenMapRealMatrix,45,50,        this.rows = rowDimension;,0.03333,1,,1
org/apache/commons/math/linear/OpenMapRealMatrix,45,51,        this.columns = columnDimension;,0.03333,0,,0
org/apache/commons/math/linear/OpenMapRealMatrix,45,52,        this.entries = new OpenIntToDoubleHashMap(0.0);,0.03333,0,,0
org/apache/commons/math/linear/OpenMapRealMatrix,45,53,    },0.03333,0,,0
org/apache/commons/math/linear/AbstractRealMatrix,45,57,        if (columnDimension < 1) {,0.00388,0,,0
org/apache/commons/math/linear/AbstractRealMatrix,45,60,    },0.00388,0,,0
org/apache/commons/math/linear/AbstractRealMatrix,45,53,"    protected AbstractRealMatrix(final int rowDimension, final int columnDimension) {",0.00386,0,,0
org/apache/commons/math/linear/AbstractRealMatrix,45,54,        if (rowDimension < 1) {,0.00386,0,,0
org/apache/commons/math/linear/RealLinearOperator,45,52,public abstract class RealLinearOperator {,0.00315,0,,0
org/apache/commons/math/linear/AbstractRealMatrix,45,345,        walkInOptimizedOrder(new DefaultRealMatrixPreservingVisitor() {,0.0,0,,0
org/apache/commons/math/linear/AbstractRealMatrix,45,358,                this.startRow    = startRow;,0.0,0,,0
org/apache/commons/math/linear/AbstractRealMatrix,45,359,                this.startColumn = startColumn;,0.0,0,,0
org/apache/commons/math/linear/AbstractRealMatrix,45,360,            },0.0,0,,0
org/apache/commons/math/linear/AbstractRealMatrix,45,365,                destination[row - startRow][column - startColumn] = value;,0.0,0,,0
org/apache/commons/math/linear/AbstractRealMatrix,45,366,            },0.0,0,,0
org/apache/commons/math/linear/AbstractRealMatrix,45,44,    protected AbstractRealMatrix() {},0.0,0,,0
org/apache/commons/math/linear/AbstractRealMatrix,45,55,            throw new NotStrictlyPositiveException(rowDimension);,0.0,0,,0
org/apache/commons/math/linear/AbstractRealMatrix,45,58,            throw new NotStrictlyPositiveException(columnDimension);,0.0,0,,0
org/apache/commons/math/linear/AbstractRealMatrix,45,71,"        MatrixUtils.checkAdditionCompatible(this, m);",0.0,0,,0
org/apache/commons/math/linear/AbstractRealMatrix,45,73,        final int rowCount    = getRowDimension();,0.0,0,,0
org/apache/commons/math/linear/AbstractRealMatrix,45,74,        final int columnCount = getColumnDimension();,0.0,0,,0
org/apache/commons/math/linear/AbstractRealMatrix,45,75,"        final RealMatrix out = createMatrix(rowCount, columnCount);",0.0,0,,0
org/apache/commons/math/linear/AbstractRealMatrix,45,76,        for (int row = 0; row < rowCount; ++row) {,0.0,0,,0
org/apache/commons/math/linear/AbstractRealMatrix,45,77,            for (int col = 0; col < columnCount; ++col) {,0.0,0,,0
org/apache/commons/math/linear/AbstractRealMatrix,45,78,"                out.setEntry(row, col, getEntry(row, col) + m.getEntry(row, col));",0.0,0,,0
org/apache/commons/math/linear/AbstractRealMatrix,45,82,        return out;,0.0,0,,0
org/apache/commons/math/linear/AbstractRealMatrix,45,88,"        MatrixUtils.checkSubtractionCompatible(this, m);",0.0,0,,0
org/apache/commons/math/linear/AbstractRealMatrix,45,90,        final int rowCount    = getRowDimension();,0.0,0,,0
org/apache/commons/math/linear/AbstractRealMatrix,45,91,        final int columnCount = getColumnDimension();,0.0,0,,0
org/apache/commons/math/linear/AbstractRealMatrix,45,92,"        final RealMatrix out = createMatrix(rowCount, columnCount);",0.0,0,,0
org/apache/commons/math/linear/AbstractRealMatrix,45,93,        for (int row = 0; row < rowCount; ++row) {,0.0,0,,0
org/apache/commons/math/linear/AbstractRealMatrix,45,94,            for (int col = 0; col < columnCount; ++col) {,0.0,0,,0
org/apache/commons/math/linear/AbstractRealMatrix,45,95,"                out.setEntry(row, col, getEntry(row, col) - m.getEntry(row, col));",0.0,0,,0
org/apache/commons/math/linear/AbstractRealMatrix,45,99,        return out;,0.0,0,,0
org/apache/commons/math/linear/AbstractRealMatrix,45,104,        final int rowCount    = getRowDimension();,0.0,0,,0
org/apache/commons/math/linear/AbstractRealMatrix,45,105,        final int columnCount = getColumnDimension();,0.0,0,,0
org/apache/commons/math/linear/AbstractRealMatrix,45,106,"        final RealMatrix out = createMatrix(rowCount, columnCount);",0.0,0,,0
org/apache/commons/math/linear/AbstractRealMatrix,45,107,        for (int row = 0; row < rowCount; ++row) {,0.0,0,,0
org/apache/commons/math/linear/AbstractRealMatrix,45,108,            for (int col = 0; col < columnCount; ++col) {,0.0,0,,0
org/apache/commons/math/linear/AbstractRealMatrix,45,109,"                out.setEntry(row, col, getEntry(row, col) + d);",0.0,0,,0
org/apache/commons/math/linear/AbstractRealMatrix,45,113,        return out;,0.0,0,,0
org/apache/commons/math/linear/AbstractRealMatrix,45,118,        final int rowCount    = getRowDimension();,0.0,0,,0
org/apache/commons/math/linear/AbstractRealMatrix,45,119,        final int columnCount = getColumnDimension();,0.0,0,,0
org/apache/commons/math/linear/AbstractRealMatrix,45,120,"        final RealMatrix out = createMatrix(rowCount, columnCount);",0.0,0,,0
org/apache/commons/math/linear/AbstractRealMatrix,45,121,        for (int row = 0; row < rowCount; ++row) {,0.0,0,,0
org/apache/commons/math/linear/AbstractRealMatrix,45,122,            for (int col = 0; col < columnCount; ++col) {,0.0,0,,0
org/apache/commons/math/linear/AbstractRealMatrix,45,123,"                out.setEntry(row, col, getEntry(row, col) * d);",0.0,0,,0
org/apache/commons/math/linear/AbstractRealMatrix,45,127,        return out;,0.0,0,,0
org/apache/commons/math/linear/AbstractRealMatrix,45,133,"        MatrixUtils.checkMultiplicationCompatible(this, m);",0.0,0,,0
org/apache/commons/math/linear/AbstractRealMatrix,45,135,        final int nRows = getRowDimension();,0.0,0,,0
org/apache/commons/math/linear/AbstractRealMatrix,45,136,        final int nCols = m.getColumnDimension();,0.0,0,,0
org/apache/commons/math/linear/AbstractRealMatrix,45,137,        final int nSum  = getColumnDimension();,0.0,0,,0
org/apache/commons/math/linear/AbstractRealMatrix,45,138,"        final RealMatrix out = createMatrix(nRows, nCols);",0.0,0,,0
org/apache/commons/math/linear/AbstractRealMatrix,45,139,        for (int row = 0; row < nRows; ++row) {,0.0,0,,0
org/apache/commons/math/linear/AbstractRealMatrix,45,140,            for (int col = 0; col < nCols; ++col) {,0.0,0,,0
org/apache/commons/math/linear/AbstractRealMatrix,45,141,                double sum = 0;,0.0,0,,0
org/apache/commons/math/linear/AbstractRealMatrix,45,142,                for (int i = 0; i < nSum; ++i) {,0.0,0,,0
org/apache/commons/math/linear/AbstractRealMatrix,45,143,"                    sum += getEntry(row, i) * m.getEntry(i, col);",0.0,0,,0
org/apache/commons/math/linear/AbstractRealMatrix,45,145,"                out.setEntry(row, col, sum);",0.0,0,,0
org/apache/commons/math/linear/AbstractRealMatrix,45,149,        return out;,0.0,0,,0
org/apache/commons/math/linear/AbstractRealMatrix,45,154,        return m.multiply(this);,0.0,0,,0
org/apache/commons/math/linear/AbstractRealMatrix,45,159,        if (p < 0) {,0.0,0,,0
org/apache/commons/math/linear/AbstractRealMatrix,45,160,"            throw new IllegalArgumentException(""p must be >= 0"");",0.0,0,,0
org/apache/commons/math/linear/AbstractRealMatrix,45,163,        if (!isSquare()) {,0.0,0,,0
org/apache/commons/math/linear/AbstractRealMatrix,45,164,"            throw new NonSquareMatrixException(getRowDimension(), getColumnDimension());",0.0,0,,0
org/apache/commons/math/linear/AbstractRealMatrix,45,167,        if (p == 0) {,0.0,0,,0
org/apache/commons/math/linear/AbstractRealMatrix,45,168,            return MatrixUtils.createRealIdentityMatrix(this.getRowDimension());,0.0,0,,0
org/apache/commons/math/linear/AbstractRealMatrix,45,171,        if (p == 1) {,0.0,0,,0
org/apache/commons/math/linear/AbstractRealMatrix,45,172,            return this.copy();,0.0,0,,0
org/apache/commons/math/linear/AbstractRealMatrix,45,175,        final int power = p - 1;,0.0,0,,0
org/apache/commons/math/linear/AbstractRealMatrix,45,184,        final char[] binaryRepresentation = Integer.toBinaryString(power).toCharArray();,0.0,0,,0
org/apache/commons/math/linear/AbstractRealMatrix,45,185,        final ArrayList<Integer> nonZeroPositions = new ArrayList<Integer>();,0.0,0,,0
org/apache/commons/math/linear/AbstractRealMatrix,45,186,        int maxI = -1;,0.0,0,,0
org/apache/commons/math/linear/AbstractRealMatrix,45,188,        for (int i = 0; i < binaryRepresentation.length; ++i) {,0.0,0,,0
org/apache/commons/math/linear/AbstractRealMatrix,45,189,            if (binaryRepresentation[i] == '1') {,0.0,0,,0
org/apache/commons/math/linear/AbstractRealMatrix,45,190,                final int pos = binaryRepresentation.length - i - 1;,0.0,0,,0
org/apache/commons/math/linear/AbstractRealMatrix,45,191,                nonZeroPositions.add(pos);,0.0,0,,0
org/apache/commons/math/linear/AbstractRealMatrix,45,194,                if (maxI == -1) {,0.0,0,,0
org/apache/commons/math/linear/AbstractRealMatrix,45,195,                    maxI = pos;,0.0,0,,0
org/apache/commons/math/linear/AbstractRealMatrix,45,200,        RealMatrix[] results = new RealMatrix[maxI + 1];,0.0,0,,0
org/apache/commons/math/linear/AbstractRealMatrix,45,201,        results[0] = this.copy();,0.0,0,,0
