project_path,version,lines,statement,suspicious,faulty,predict,miss_line
org/apache/commons/math/optimization/linear/SimplexTableau,87,291,            return;,1.0,0,,0
org/apache/commons/math/optimization/linear/SimplexSolver,87,168,            return;,1.0,0,,0
org/apache/commons/math/optimization/linear/SimplexSolver,87,151,                return false;,0.16667,0,,0
org/apache/commons/math/optimization/linear/SimplexSolver,87,190,            doIteration(tableau);,0.16667,0,,0
org/apache/commons/math/optimization/RealPointValuePair,87,70,        return point.clone();,0.14286,0,,0
org/apache/commons/math/linear/RealVectorImpl,87,884,        checkVectorDimensions(v.length);,0.11111,0,,0
org/apache/commons/math/linear/RealVectorImpl,87,885,        double dot = 0;,0.11111,0,,0
org/apache/commons/math/linear/RealVectorImpl,87,886,        for (int i = 0; i < data.length; i++) {,0.11111,0,,0
org/apache/commons/math/linear/RealVectorImpl,87,887,            dot += data[i] * v[i];,0.11111,0,,0
org/apache/commons/math/linear/RealVectorImpl,87,889,        return dot;,0.11111,0,,0
org/apache/commons/math/linear/RealVectorImpl,87,1287,        if (data.length != n) {,0.11111,0,,0
org/apache/commons/math/linear/RealVectorImpl,87,1292,    },0.11111,0,,0
org/apache/commons/math/optimization/linear/SimplexTableau,87,325,        double[] coefficients = new double[getOriginalNumDecisionVariables()];,0.11111,0,,0
org/apache/commons/math/optimization/linear/SimplexTableau,87,326,        Integer basicRow =,0.11111,0,,0
org/apache/commons/math/optimization/linear/SimplexTableau,87,328,"        double mostNegative = basicRow == null ? 0 : getEntry(basicRow, getRhsOffset());",0.11111,0,,0
org/apache/commons/math/optimization/linear/SimplexTableau,87,329,        Set<Integer> basicRows = new HashSet<Integer>();,0.11111,0,,0
org/apache/commons/math/optimization/linear/SimplexTableau,87,330,        for (int i = 0; i < coefficients.length; i++) {,0.11111,0,,0
org/apache/commons/math/optimization/linear/SimplexTableau,87,331,            basicRow = getBasicRow(getNumObjectiveFunctions() + i);,0.11111,0,,0
org/apache/commons/math/optimization/linear/SimplexTableau,87,332,            if (basicRows.contains(basicRow)) {,0.11111,0,,0
