project_path,version,lines,statement,suspicious,faulty,predict,miss_line
org/apache/commons/math/util/MathUtils,63,33,public final class MathUtils {,0.00228,0,,0
org/apache/commons/math/util/MathUtils,63,75,    private static final long[] FACTORIALS = new long[] {,0.00228,0,,0
org/apache/commons/math/exception/NonMonotonousSequenceException,63,63,"        this(wrong, previous, index, MathUtils.OrderDirection.INCREASING, true);",0.0,0,,0
org/apache/commons/math/exception/NonMonotonousSequenceException,63,64,    },0.0,0,,0
org/apache/commons/math/exception/NonMonotonousSequenceException,63,82,        super(direction == MathUtils.OrderDirection.INCREASING ?,0.0,0,,0
org/apache/commons/math/exception/NonMonotonousSequenceException,63,91,        this.direction = direction;,0.0,0,,0
org/apache/commons/math/exception/NonMonotonousSequenceException,63,92,        this.strict = strict;,0.0,0,,0
org/apache/commons/math/exception/NonMonotonousSequenceException,63,93,        this.index = index;,0.0,0,,0
org/apache/commons/math/exception/NonMonotonousSequenceException,63,94,        this.previous = previous;,0.0,0,,0
org/apache/commons/math/exception/NonMonotonousSequenceException,63,95,    },0.0,0,,0
org/apache/commons/math/exception/NonMonotonousSequenceException,63,101,        return direction;,0.0,0,,0
org/apache/commons/math/exception/NonMonotonousSequenceException,63,107,        return strict;,0.0,0,,0
org/apache/commons/math/exception/NonMonotonousSequenceException,63,115,        return index;,0.0,0,,0
org/apache/commons/math/exception/NonMonotonousSequenceException,63,121,        return previous;,0.0,0,,0
org/apache/commons/math/exception/MathIllegalNumberException,63,50,"        super(specific, general, wrong, arguments);",0.0,0,,0
org/apache/commons/math/exception/MathIllegalNumberException,63,51,        argument = wrong;,0.0,0,,0
org/apache/commons/math/exception/MathIllegalNumberException,63,52,    },0.0,0,,0
org/apache/commons/math/exception/MathIllegalNumberException,63,64,"        super(general, wrong, arguments);",0.0,0,,0
org/apache/commons/math/exception/MathIllegalNumberException,63,65,        argument = wrong;,0.0,0,,0
org/apache/commons/math/exception/MathIllegalNumberException,63,66,    },0.0,0,,0
org/apache/commons/math/exception/MathIllegalNumberException,63,72,        return argument;,0.0,0,,0
org/apache/commons/math/exception/MathIllegalArgumentException,63,61,                                           Object ... args) {,0.0,0,,0
org/apache/commons/math/exception/MathIllegalArgumentException,63,62,        this.specific = specific;,0.0,0,,0
org/apache/commons/math/exception/MathIllegalArgumentException,63,63,        this.general = general;,0.0,0,,0
org/apache/commons/math/exception/MathIllegalArgumentException,63,64,        arguments = ArgUtils.flatten(args);,0.0,0,,0
